textPayload,insertId,resource.type,resource.labels.task_name,resource.labels.job_id,resource.labels.project_id,timestamp,severity,logName,receiveTimestamp,jsonPayload.pathname,jsonPayload.created,jsonPayload.lineno,jsonPayload.message,jsonPayload.levelname,"labels.""compute.googleapis.com/zone""","labels.""ml.googleapis.com/job_id/log_area""","labels.""compute.googleapis.com/resource_name""","labels.""ml.googleapis.com/trial_id""","labels.""compute.googleapis.com/resource_id"""
,ftmbntffy73q2,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T07:00:42.526510953Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T07:00:46.641786868Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559286042.526511,48,test RMSE = 1.27,INFO,us-east1-c,tensorflow,cmle-training-4298843991318288483,225,7875316241598869138
,1gpxuoffj5jr9o,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T06:53:31.651962041Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T06:53:35.064231460Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559285611.651962,48,test RMSE = 1.63,INFO,us-east1-c,tensorflow,cmle-training-5827294537235540238,224,2642763756750073909
,1e3n14ffu0oj4,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T06:46:42.725562095Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T06:46:46.129612673Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559285202.725562,48,test RMSE = 1.21,INFO,us-east1-c,tensorflow,cmle-training-6482165130685740842,223,2578809808221991893
,ldgclcfhcq2m0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T06:39:43.294383049Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T06:39:46.283970821Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559284783.294383,48,test RMSE = 1.41,INFO,us-east1-c,tensorflow,cmle-training-11438673702977877455,222,2404706754758538616
,dlv5zmfi7k7pz,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T06:25:54.586901903Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T06:25:59.642328412Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559283954.586902,48,test RMSE = 1.41,INFO,us-east1-c,tensorflow,cmle-training-1433534984445212213,220,7109093320078227133
,qdjjcafeejzrp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T06:18:47.631093025Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T06:18:51.514418058Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559283527.631093,48,test RMSE = 1.29,INFO,us-east1-c,tensorflow,cmle-training-12313764058238468227,219,3016732138375313503
,1i3tivmfimvrf8,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T06:11:51.802978992Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T06:11:54.676968605Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559283111.802979,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-17244803182175806542,218,591240398381087713
,5tzibmfi1drcl,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T05:51:03.989722967Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T05:51:06.720316487Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559281863.989723,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-6275143904966320899,215,3152214347696930500
,120z3oofhargzp,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T05:43:58.796392917Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T05:44:02.920320839Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559281438.796393,48,test RMSE = 1.59,INFO,us-east1-c,tensorflow,cmle-training-2501521774620863506,214,1649964486978502757
,10n1a4ife8bchc,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T05:37:07.739794015Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T05:37:10.917276246Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559281027.739794,48,test RMSE = 1.14,INFO,us-east1-c,tensorflow,cmle-training-5989681640544534336,213,1508293788129100294
,ujugffe0wr0i,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T05:30:09.397073984Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T05:30:13.670587684Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559280609.397074,48,test RMSE = 1.79,INFO,us-east1-c,tensorflow,cmle-training-18145976203530109190,212,5901996773036852648
,yotljjfdxsy7m,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T05:22:41.141689062Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T05:22:44.637506210Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559280161.141689,48,test RMSE = 1.04,INFO,us-east1-c,tensorflow,cmle-training-15633774196149756304,211,2415420606512957289
,10d0r6vfgzz95s,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T04:54:48.827461957Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T04:54:53.974201427Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559278488.827462,48,test RMSE = 1.02,INFO,us-east1-c,tensorflow,cmle-training-3073573639141874007,207,8403369985172114450
,gxh4flfhuxn5v,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T04:33:21.669843912Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T04:33:24.720697574Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559277201.669844,48,test RMSE = 1.31,INFO,us-east1-c,tensorflow,cmle-training-6318328061637824357,204,4725803911554601749
,lxl8rufd5nko1,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T04:18:59.131620883Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T04:19:01.939998737Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559276339.131621,48,test RMSE = 1.14,INFO,us-east1-c,tensorflow,cmle-training-14376051627382616325,202,4472211424442913911
,1fwb5cifhc5b8k,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T04:11:28.774415969Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T04:11:32.581741293Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559275888.774416,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-4728416337014397109,201,5792246700628055609
,ktaws7fhq736w,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T04:03:59.875422Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T04:04:02.832632404Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559275439.875422,48,test RMSE = 1.37,INFO,us-east1-c,tensorflow,cmle-training-4569851945653588665,200,3592731027075570170
,821oi2ffyff1a,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T03:35:29.959851980Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T03:35:33.946494392Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559273729.959852,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-17985490946728619938,196,3303354534605954716
,nliogwfctluff,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T03:21:34.431653022Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T03:21:37.340976011Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559272894.431653,48,test RMSE = 1.06,INFO,us-east1-c,tensorflow,cmle-training-1632913766574989575,194,883425597598802910
,w79g4xfcyy9no,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T03:14:36.126260995Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T03:14:38.923920249Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559272476.126261,48,test RMSE = 1.14,INFO,us-east1-c,tensorflow,cmle-training-14465399384614845586,193,272742412736865632
,zsnkq0fge1e4e,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T03:07:40.792834043Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T03:07:44.940081661Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559272060.792834,48,test RMSE = 1.25,INFO,us-east1-c,tensorflow,cmle-training-16032594197409843609,192,1791148338400012033
,1ndosjmfcxjsb0,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T03:00:44.376983880Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T03:00:47.112184704Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559271644.376984,48,test RMSE = 1.33,INFO,us-east1-c,tensorflow,cmle-training-7575446914640944216,191,8937159575964821152
,1pboaavfclthms,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T02:53:57.788167953Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T02:54:02.947093098Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559271237.788168,48,test RMSE = 1.34,INFO,us-east1-c,tensorflow,cmle-training-18317345677345606723,190,1367262322147272768
,teulf3ffgldlq,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T02:46:53.792629957Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T02:46:56.986633882Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559270813.79263,48,test RMSE = 1.23,INFO,us-east1-c,tensorflow,cmle-training-4500806094345954091,189,4757517301528210400
,g3ugmxfdnle3l,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T02:32:35.850063085Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T02:32:39.056533604Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559269955.850063,48,test RMSE = 1.49,INFO,us-east1-c,tensorflow,cmle-training-13349102447903068816,187,965119590715436864
,ibcypyffa2hcg,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T02:18:33.493561029Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T02:18:37.072078269Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559269113.493561,48,test RMSE = 1.25,INFO,us-east1-c,tensorflow,cmle-training-17662025821971848836,185,335978264207896735
,ld6cyofdgltmw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T02:04:38.366671085Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T02:04:41.645155026Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559268278.366671,48,test RMSE = 1.17,INFO,us-east1-c,tensorflow,cmle-training-17800460364767753622,183,7517057076520891841
,19ieogbfcc0x7t,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T01:57:45.972141027Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T01:57:49.152113240Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559267865.972141,48,test RMSE = 1.07,INFO,us-east1-c,tensorflow,cmle-training-1999131857605913182,182,6322495894044096354
,1q5l67eff3kn0w,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T01:43:24.689593076Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T01:43:28.622137965Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559267004.689593,48,test RMSE = 1.55,INFO,us-east1-c,tensorflow,cmle-training-9126638264988736326,180,2781159955353123012
,ldbjzvfbzt55l,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T01:36:31.553366899Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T01:36:33.593742964Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559266591.553367,48,test RMSE = 1.85,INFO,us-east1-c,tensorflow,cmle-training-4954924444867343230,179,1612349283659233893
,6o4tg5fekc5l8,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T01:29:38.024213075Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T01:29:41.156780909Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559266178.024213,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-1329934361856371144,178,4739151810917121029
,19io85kfej4k7h,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T01:15:51.783247947Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T01:15:56.449671812Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559265351.783248,48,test RMSE = 1.06,INFO,us-east1-c,tensorflow,cmle-training-14234631745902893062,176,443100516711252297
,13yurh6fem9dph,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T01:08:39.589281082Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T01:08:43.934119523Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559264919.589281,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-5247565642248207004,175,8381193033208414442
,10n1a4ifbvdp0e,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:54:22.084726095Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:54:27.833349834Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559264062.084726,48,test RMSE = 1.66,INFO,us-east1-c,tensorflow,cmle-training-15814541617474903337,173,4638813480732705871
,2rwsnkff2c2ir,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:47:10.234312057Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:47:12.228687398Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559263630.234312,48,test RMSE = 1.65,INFO,us-east1-c,tensorflow,cmle-training-16933245304308300515,172,4458707866875708945
,j5sod2ff0bb2c,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:40:05.322098016Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:40:10.628723223Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559263205.322098,48,test RMSE = 1.54,INFO,us-east1-c,tensorflow,cmle-training-6440747756473163989,171,6504612394409249233
,uewk2fbdi4uw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:32:57.622901916Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:33:01.343879140Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559262777.622902,48,test RMSE = 1.39,INFO,us-east1-c,tensorflow,cmle-training-7705850475778848024,170,6447849406545644435
,1qfjlvkfbfjr5u,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:18:03.687547922Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:18:07.585362495Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559261883.687548,48,test RMSE = 1.60,INFO,us-east1-c,tensorflow,cmle-training-1394497140915262469,168,5579439519311973620
,opfnv3ff8l7m5,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:10:33.261924982Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:10:36.537507265Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559261433.261925,48,test RMSE = 1.34,INFO,us-east1-c,tensorflow,cmle-training-7786261531560921160,167,1234972639326228148
,1ca4rirfde9ln3,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-31T00:03:31.479188919Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-31T00:03:35.800582042Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559261011.479189,48,test RMSE = 1.44,INFO,us-east1-c,tensorflow,cmle-training-6058916081920110343,166,5226159771813269588
,13og8ztfaz1t4j,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:56:52.709733963Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:56:56.150341050Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559260612.709734,48,test RMSE = 1.33,INFO,us-east1-c,tensorflow,cmle-training-17844791519365902045,165,6957397836847502292
,120z3oofdr22np,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:50:15.079790115Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:50:21.199344394Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559260215.07979,48,test RMSE = 1.65,INFO,us-east1-c,tensorflow,cmle-training-10372574889952754117,164,4184478315309815156
,1awidm3fd9sm0d,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:43:08.192019939Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:43:10.932017600Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559259788.19202,48,test RMSE = 1.47,INFO,us-east1-c,tensorflow,cmle-training-5214881232828714910,163,6533010434702563092
,10cyutyfazztrh,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:36:02.986264944Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:36:05.894752687Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559259362.986265,48,test RMSE = 1.43,INFO,us-east1-c,tensorflow,cmle-training-7646925008442025905,162,4036588228937897654
,1vpovntfbkiq8c,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:29:06.247562885Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:29:08.311313079Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559258946.247563,48,test RMSE = 1.18,INFO,us-east1-c,tensorflow,cmle-training-3729871290334013142,161,858858388960696406
,10cz5jifatusjl,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:22:01.644876956Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:22:05.501821371Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559258521.644877,48,test RMSE = 1.51,INFO,us-east1-c,tensorflow,cmle-training-17374801371382166204,160,3793928220300925462
,8brigtf2p486p,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:14:52.950206041Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:14:55.809827089Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559258092.950206,48,test RMSE = 1.50,INFO,us-east1-c,tensorflow,cmle-training-9424689019025060717,159,8141675639257030071
,16gm83bfdwq30q,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:07:58.073373079Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:08:01.095735432Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559257678.073373,48,test RMSE = 1.48,INFO,us-east1-c,tensorflow,cmle-training-5325979242364306477,158,2691792208593280856
,nliogwfacsxa2,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T23:00:58.656729936Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T23:01:03.724578179Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559257258.65673,48,test RMSE = 1.57,INFO,us-east1-c,tensorflow,cmle-training-11012989563100966495,157,3134550916735033081
,1bq4c3kfa5typt,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T22:53:53.094471931Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T22:53:55.982779148Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559256833.094472,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-12405807173897856070,156,1257321076449206427
,xuv5nifaf1d2h,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T22:46:57.528790950Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T22:47:01.519109620Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559256417.528791,48,test RMSE = 1.38,INFO,us-east1-c,tensorflow,cmle-training-3444739130733885689,155,7877208737333502525
,1q5jbg9fcc6b7u,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T22:39:38.378334999Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T22:39:42.165329185Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559255978.378335,48,test RMSE = 1.21,INFO,us-east1-c,tensorflow,cmle-training-4969814388210988754,154,4737546983502112252
,12ao5fefcbizna,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T22:32:39.031625986Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T22:32:42.296219250Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559255559.031626,48,test RMSE = 1.95,INFO,us-east1-c,tensorflow,cmle-training-9127510189676577478,153,2132909546251610013
,ivnx5ffcrg3n2,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T22:18:47.849642992Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T22:18:50.531577214Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559254727.849643,48,test RMSE = 1.03,INFO,us-east1-c,tensorflow,cmle-training-5421607068470492506,151,4190642478142843100
,s1cnnqf9m23c3,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T22:04:45.378637075Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T22:04:47.842131586Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559253885.378637,48,test RMSE = 1.37,INFO,us-east1-c,tensorflow,cmle-training-3300254472453499152,149,4825125653044915200
,r70fvffdc5zxd,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T21:57:48.858241081Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T21:57:51.946749555Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559253468.858241,48,test RMSE = 1.34,INFO,us-east1-c,tensorflow,cmle-training-7133473388926172483,148,79987561847451582
,1r9ixpxfc7pb6q,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T21:50:50.447818994Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T21:50:53.693266780Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559253050.447819,48,test RMSE = 1.06,INFO,us-east1-c,tensorflow,cmle-training-15611641609358184971,147,331053577396941149
,1thl1hyf9idm3e,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T21:30:11.049340963Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T21:30:14.866842007Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559251811.049341,48,test RMSE = 1.48,INFO,us-east1-c,tensorflow,cmle-training-6708638410930486830,144,346277024553104417
,gdx9itf8uiawv,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T21:22:45.814469099Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T21:22:48.871798705Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559251365.814469,48,test RMSE = 1.70,INFO,us-east1-c,tensorflow,cmle-training-8876058444766809033,143,7263093495644944353
,sv6p42f967iy1,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T21:08:53.501734972Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T21:08:56.484771189Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559250533.501735,48,test RMSE = 1.01,INFO,us-east1-c,tensorflow,cmle-training-976747035972511900,141,4837774915847191329
,120wcvof94h5bt,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T21:01:59.753842115Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T21:02:02.862717292Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559250119.753842,48,test RMSE = 1.18,INFO,us-east1-c,tensorflow,cmle-training-13142651475099718344,140,1268496766036998850
,1r9kltwf9l63u4,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:48:08.253870964Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:48:08.686564586Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559249288.253871,48,test RMSE = 1.23,INFO,us-east1-c,tensorflow,cmle-training-11155976681121819165,138,1234652840356347393
,16gm83bfc54a6u,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:41:04.724066972Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:41:08.269527998Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559248864.724067,48,test RMSE = 1.13,INFO,us-east1-c,tensorflow,cmle-training-2938973064802543031,137,2946482317547110818
,1kvv6mnfcn44xb,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:34:13.525970935Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:34:17.435020698Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559248453.525971,48,test RMSE = 1.00,INFO,us-east1-c,tensorflow,cmle-training-17542275315892552844,136,86631687275774785
,13epu8xfcd011o,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:27:20.461313009Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:27:23.693830169Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559248040.461313,48,test RMSE = 1.88,INFO,us-east1-c,tensorflow,cmle-training-11010421720218968924,135,2834833319837663971
,m7k1f0f94kjfj,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:20:18.113794088Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:20:20.638020901Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559247618.113794,48,test RMSE = 1.25,INFO,us-east1-c,tensorflow,cmle-training-5214725914056210689,134,2059796957921903747
,4gec7ufag07mw,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:13:23.119041919Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:13:26.235664969Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559247203.119042,48,test RMSE = 1.53,INFO,us-east1-c,tensorflow,cmle-training-10081110439823477453,133,5763138637816235555
,5tumw2f91lgru,ml_job,master-replica-0,wals_ml_tune_20190530_044150,my-tf-2019,2019-05-30T20:05:28.237998008Z,INFO,projects/my-tf-2019/logs/master-replica-0,2019-05-30T20:05:31.425266164Z,/root/.local/lib/python2.7/site-packages/trainer/task.py,1559246728.237998,48,test RMSE = 1.67,INFO,us-east1-c,tensorflow,cmle-training-11043943121893779449,132,9095372465908844547
